cycle, observation, reward, action, explored, explore_rate, total reward, average reward, time, model size
5306, 0, 0, 0, 0, 0.994913, 11766, 2.21749, 0.453678, 3615392
5307, 65538, 3, 8, 0, 0.994913, 11769, 2.21764, 0.450366, 3615174
5308, 0, 0, 0, 0, 0.994913, 11769, 2.21722, 0.447009, 3615745
5309, 67584, 3, 4, 0, 0.994913, 11772, 2.21737, 0.446204, 3615073
5310, 67872, 3, 2, 0, 0.994913, 11775, 2.21751, 0.454102, 3615073
5311, 71970, 3, 5, 0, 0.994913, 11778, 2.21766, 0.452166, 3616349
5312, 104802, 3, 7, 0, 0.994913, 11781, 2.21781, 0.451691, 3616105
5313, 0, 4, 1, 0, 0.994913, 11785, 2.21814, 0.449883, 3617172
5314, 16896, 3, 6, 0, 0.994913, 11788, 2.21829, 0.447241, 3617144
5315, 17040, 3, 7, 0, 0.994913, 11791, 2.21844, 0.439411, 3616877
5316, 25236, 3, 2, 0, 0.994913, 11794, 2.21859, 0.445336, 3617435
5317, 0, 0, 5, 0, 0.994913, 11794, 2.21817, 0.454841, 3617701
5318, 96, 3, 4, 0, 0.994913, 11797, 2.21832, 0.450859, 3617560
5319, 8544, 3, 2, 0, 0.994913, 11800, 2.21846, 0.453287, 3618728
5320, 0, 0, 0, 0, 0.994913, 11800, 2.21805, 0.459514, 3617386
5321, 65538, 3, 6, 0, 0.994913, 11803, 2.21819, 0.470951, 3616796
5322, 66066, 3, 4, 0, 0.994913, 11806, 2.21834, 0.450605, 3616525
5323, 0, 0, 0, 0, 0.994913, 11806, 2.21792, 0.440599, 3617858
5324, 65664, 3, 8, 0, 0.994913, 11809, 2.21807, 0.446625, 3617615
5325, 65697, 3, 8, 0, 0.994913, 11812, 2.21822, 0.46439, 3618445
5326, 0, 0, 0, 0, 0.994913, 11812, 2.2178, 0.449684, 3618555
5327, 98304, 3, 5, 0, 0.994913, 11815, 2.21795, 0.451754, 3618782
5328, 100416, 3, 1, 0, 0.994913, 11818, 2.21809, 0.448397, 3619022
5329, 0, 0, 5, 0, 0.994913, 11818, 2.21768, 0.456395, 3620502
5330, 96, 3, 4, 0, 0.994913, 11821, 2.21782, 0.441717, 3619826
5331, 33120, 3, 4, 0, 0.994913, 11824, 2.21797, 0.446151, 3619436
5332, 0, 0, 3, 0, 0.994913, 11824, 2.21755, 0.447094, 3618984
5333, 1026, 3, 4, 0, 0.994913, 11827, 2.2177, 0.456199, 3619032
5334, 132354, 3, 6, 0, 0.994913, 11830, 2.21785, 0.453723, 3618077
5335, 165138, 3, 5, 0, 0.994913, 11833, 2.21799, 0.444313, 3617405
5336, 0, 5, 8, 0, 0.994913, 11838, 2.21852, 0.443182, 3617692
5337, 33, 3, 0, 0, 0.994913, 11841, 2.21866, 0.457069, 3618505
5338, 66081, 3, 5, 0, 0.994913, 11844, 2.21881, 0.452034, 3619046
5339, 68193, 3, 8, 0, 0.994913, 11847, 2.21895, 0.448978, 3620624
5340, 0, 0, 0, 0, 0.994913, 11847, 2.21854, 0.452935, 3619905
5341, 65538, 3, 4, 0, 0.994913, 11850, 2.21869, 0.459377, 3620215
5342, 67842, 3, 5, 0, 0.994913, 11853, 2.21883, 0.454409, 3619939
5343, 67938, 3, 4, 0, 0.994913, 11856, 2.21898, 0.445036, 3621160
5344, 0, 0, 0, 0, 0.994913, 11856, 2.21856, 0.460344, 3620960
5345, 66048, 3, 2, 0, 0.994913, 11859, 2.21871, 0.452115, 3621955
5346, 72192, 3, 4, 0, 0.994913, 11862, 2.21886, 0.445796, 3622391
5347, 0, 0, 8, 0, 0.994913, 11862, 2.21844, 0.448123, 3622156
5348, 129, 3, 3, 0, 0.994913, 11865, 2.21859, 0.442234, 3622664
5349, 132225, 3, 7, 0, 0.994913, 11868, 2.21873, 0.443841, 3623541
5350, 164997, 3, 4, 0, 0.994913, 11871, 2.21888, 0.421435, 3624420
5351, 165285, 3, 3, 0, 0.994913, 11874, 2.21902, 0.42658, 3624798
5352, 0, 0, 1, 0, 0.994913, 11874, 2.21861, 0.433442, 3623532
5353, 16512, 3, 5, 0, 0.994913, 11877, 2.21876, 0.426242, 3624030
5354, 0, 0, 0, 0, 0.994913, 11877, 2.21834, 0.42914, 3624652
5355, 67584, 3, 8, 0, 0.994913, 11880, 2.21849, 0.458203, 3625368
5356, 67713, 3, 8, 0, 0.994913, 11883, 2.21863, 0.471071, 3625852
5357, 0, 0, 0, 0, 0.994913, 11883, 2.21822, 0.482856, 3625358
5358, 98304, 3, 6, 0, 0.994913, 11886, 2.21837, 0.494486, 3626736
5359, 98322, 3, 2, 0, 0.994913, 11889, 2.21851, 0.478278, 3626316
5360, 102930, 3, 2, 0, 0.994913, 11892, 2.21866, 0.392721, 3626032
5361, 0, 0, 1, 0, 0.994913, 11892, 2.21824, 0.417589, 3625884
5362, 16512, 3, 6, 0, 0.994913, 11895, 2.21839, 0.422841, 3625815
5363, 16536, 3, 6, 0, 0.994913, 11898, 2.21853, 0.42798, 3627006
5364, 0, 0, 0, 0, 0.994913, 11898, 2.21812, 0.443238, 3627617
5365, 98304, 3, 7, 0, 0.994913, 11901, 2.21827, 0.424638, 3627139
5366, 100356, 3, 4, 0, 0.994913, 11904, 2.21841, 0.435946, 3628147
5367, 100740, 3, 0, 0, 0.994913, 11907, 2.21856, 0.443918, 3629235
5368, 0, 0, 0, 0, 0.994913, 11907, 2.21814, 0.427318, 3627889
5369, 66048, 3, 4, 0, 0.994913, 11910, 2.21829, 0.456138, 3628260
5370, 0, 0, 8, 0, 0.994913, 11910, 2.21788, 0.447415, 3626511
5371, 8193, 3, 2, 0, 0.994913, 11913, 2.21802, 0.441666, 3628020
5372, 0, 0, 1, 0, 0.994913, 11913, 2.21761, 0.429331, 3626851
5373, 24576, 3, 4, 0, 0.994913, 11916, 2.21776, 0.427815, 3627487
5374, 26880, 3, 4, 0, 0.994913, 11919, 2.2179, 0.433253, 3629334
5375, 0, 0, 0, 0, 0.994913, 11919, 2.21749, 0.430879, 3628889
5376, 73728, 3, 8, 0, 0.994913, 11922, 2.21763, 0.44858, 3628752
5377, 75777, 3, 7, 0, 0.994913, 11925, 2.21778, 0.459008, 3628950
5378, 75813, 3, 8, 0, 0.994913, 11928, 2.21792, 0.41661, 3629103
5379, 0, 0, 0, 0, 0.994913, 11928, 2.21751, 0.429557, 3629192
5380, 65538, 3, 8, 0, 0.994913, 11931, 2.21766, 0.436683, 3629230
5381, 0, 0, 4, 0, 0.994913, 11931, 2.21725, 0.441414, 3630433
5382, 8448, 3, 6, 0, 0.994913, 11934, 2.21739, 0.442843, 3630354
5383, 139536, 3, 6, 0, 0.994913, 11937, 2.21754, 0.428694, 3630006
5384, 0, 0, 0, 0, 0.994913, 11937, 2.21712, 0.43094, 3630015
5385, 73728, 3, 8, 0, 0.994913, 11940, 2.21727, 0.431052, 3630498
5386, 73761, 3, 8, 0, 0.994913, 11943, 2.21742, 0.454732, 3629942
5387, 0, 0, 8, 0, 0.994913, 11943, 2.217, 0.452174, 3630066
5388, 2049, 3, 8, 0, 0.994913, 11946, 2.21715, 0.418319, 3630673
5389, 0, 0, 0, 0, 0.994913, 11946, 2.21674, 0.431103, 3630068
5390, 66048, 3, 6, 0, 0.994913, 11949, 2.21688, 0.443743, 3628600
5391, 98832, 3, 7, 0, 0.994913, 11952, 2.21703, 0.444312, 3629319
5392, 107028, 3, 3, 0, 0.994913, 11955, 2.21717, 0.449811, 3630200
5393, 0, 5, 7, 0, 0.994913, 11960, 2.21769, 0.456562, 3630429
5394, 132, 3, 4, 0, 0.994913, 11963, 2.21783, 0.465227, 3632332
5395, 33156, 3, 2, 0, 0.994913, 11966, 2.21798, 0.45797, 3632728
5396, 168324, 3, 7, 0, 0.994913, 11969, 2.21812, 0.468255, 3633210
5397, 0, 0, 0, 0, 0.994913, 11969, 2.21771, 0.414711, 3633094
5398, 65664, 3, 6, 0, 0.994913, 11972, 2.21786, 0.431504, 3631930
5399, 65682, 3, 4, 0, 0.994913, 11975, 2.218, 0.444136, 3632499
5400, 0, 1, 0, 0, 0.994913, 11976, 2.21778, 0.452157, 3633618
5401, 98304, 3, 5, 0, 0.994913, 11979, 2.21792, 0.461645, 3634934
5402, 98880, 3, 7, 0, 0.994913, 11982, 2.21807, 0.474642, 3634790
5403, 107076, 3, 5, 0, 0.994913, 11985, 2.21821, 0.478234, 3635551
5404, 0, 0, 8, 0, 0.994913, 11985, 2.2178, 0.466168, 3634840
5405, 513, 3, 2, 0, 0.994913, 11988, 2.21795, 0.401014, 3634620
